Sheet A Row Index,Sheet B Row Index
200,29,5,2022-07-22 00:00:00,120,18,2,2018-05-22 00:00:00
201,29,6,2022-07-23 00:00:00,121,18,3,2018-05-23 00:00:00
202,30,0,2022-07-24 00:00:00,0,0,0,0
203,30,1,2022-07-25 00:00:00,122,18,4,2018-05-24 00:00:00
204,30,2,2022-07-26 00:00:00,123,18,5,2018-05-25 00:00:00
205,30,3,2022-07-27 00:00:00,124,18,6,2018-05-26 00:00:00
206,30,4,2022-07-28 00:00:00,126,19,1,2018-05-28 00:00:00
207,30,5,2022-07-29 00:00:00,127,19,2,2018-05-29 00:00:00
208,30,6,2022-07-30 00:00:00,128,19,3,2018-05-30 00:00:00
209,31,0,2022-07-31 00:00:00,0,0,0,0
210,31,1,2022-08-01 00:00:00,129,19,4,2018-05-31 00:00:00
211,31,2,2022-08-02 00:00:00,130,19,5,2018-06-01 00:00:00
212,31,3,2022-08-03 00:00:00,131,19,6,2018-06-02 00:00:00
213,31,4,2022-08-04 00:00:00,133,20,1,2018-06-04 00:00:00
214,31,5,2022-08-05 00:00:00,134,20,2,2018-06-05 00:00:00
215,31,6,2022-08-06 00:00:00,135,20,3,2018-06-06 00:00:00
216,32,0,2022-08-07 00:00:00,0,0,0,0
217,32,1,2022-08-08 00:00:00,136,20,4,2018-06-07 00:00:00
218,32,2,2022-08-09 00:00:00,137,20,5,2018-06-08 00:00:00
219,32,3,2022-08-10 00:00:00,138,20,6,2018-06-09 00:00:00
220,32,4,2022-08-11 00:00:00,140,21,1,2018-06-11 00:00:00
221,32,5,2022-08-12 00:00:00,141,21,2,2018-06-12 00:00:00
222,32,6,2022-08-13 00:00:00,142,21,3,2018-06-13 00:00:00
223,33,0,2022-08-14 00:00:00,0,0,0,0
224,33,1,2022-08-15 00:00:00,143,21,4,2018-06-14 00:00:00
225,33,2,2022-08-16 00:00:00,144,21,5,2018-06-15 00:00:00
226,33,3,2022-08-17 00:00:00,145,21,6,2018-06-16 00:00:00
227,33,4,2022-08-18 00:00:00,147,22,1,2018-06-18 00:00:00
228,33,5,2022-08-19 00:00:00,148,22,2,2018-06-19 00:00:00
229,33,6,2022-08-20 00:00:00,149,22,3,2018-06-20 00:00:00
230,34,0,2022-08-21 00:00:00,0,0,0,0
231,34,1,2022-08-22 00:00:00,150,22,4,2018-06-21 00:00:00
